"BookID","Title","Copyright","Edition","Printing","PurchaseDate","PurchasePrice","PurchasedFrom","PublishedAt","Publisher","Condition","Description","Comments","Wanted","AccessionNumber"
1350,"General Theory of Relativity",1975,1,1,07/11/2008 0:00:00,$35.00,152,"New York, NY",106,"Fine","9""x6X, viii, 71,brown clost","Library stamp of Rob Aanstoos in frontispiece",0,240
1351,"American  Prometheus: The Triumph and Tradgedy of J.Robert Oppenheimer",2005,1,1,,$35.00,,"New York, NY",154,"Fine","9.25""x6.25"", xiii,721 pp, grey and brown cloth, w/dust jacket",,0,241
1352,"The Measure of All Things",2002,1,1,,$27.00,,"New York, NY",48,"Fine","9.25""x6.25"", x, 422 pp, brown and orange cloth w/dust jacket",,0,242
1353,"The Neptune File",2000,1,1,,$24.00,,"New York, NY",155,"Fine","8""x5.5"", xi, (1), 240 pp, blue cloth w/dust jacket",,0,243
1354,"Solar Sailing, Technology, Dynamics and Mission Applications",1999,1,1,,$0.00,,"Chicester, UK",42,"Fine","9.5""x6.5"", xxix, 296 pp, illustrated cardboard,",,0,244
1355,"In the Beginning: Sacramento Peak Observatory",1999,,,,$0.00,,,156,"Fine","10.5""x8.5"", 112 pp, illustrated paper",,0,245
1356,"The American Astronomical Society's First Century",1999,1,1,,$0.00,,"Washington D.C.",157,"Fine","11""x8.5"", xii, 350 pp, illustrated cardboard","Sent by the American Astronomical Society to all members and institutions",0,246
1357,"Mars and the Mind of Man",1973,1,1,,$15.00,,"New York, NY",87,"Very Good","9.5""x7.5"", xiii143 pp, ill, red cloth w/dust jacket corner clipped",,0,248
1358,"Spacefaring: The Human Dimension",2001,,1,10/05/2007 0:00:00,$6.95,70,"Berkeley, CA",70,"Fine","9""x6"", xviii,324, paper boards","It is unclear if a hardbound edition of this work was printed",0,247
1360,"The Theory of Atomic Structure and Spectra",1981,1,5,10/05/2007 0:00:00,$49.95,70,"Berkeley, CA",70,"Fine","10.5""x7"", xviii,731 pp, bllue cloth, dust jacket unknown",,0,249
1361,"Scientific Instuments: 1500 - 1900, An Introduction",1998,1,1,10/05/2007 0:00:00,$19.95,70,"Berkeley,CA",70,"Fine","10""x7.5"", 144 pp, ill, illustrated cardboard","First published in 1980 as Antique Scientfic Instruments",0,250
1362,"The Principia",1999,1,5,10/05/2007 0:00:00,$64.95,70,"Berkeley, CA",70,"Fine","10""x7"", xvii,966, pp, black cloth w/dust jacket",,0,251
1363,"Walter Baade: A life in Astrophysics",2001,1,1,,$0.00,,"Princeton, NJ",34,"Fine","9.5""x6.5"", xii, 270 pp, ill, black cloth w/dust jacket",,0,252
1364,"Logic Machines and Diagrams",1958,1,1,06/23/2008 0:00:00,$50.00,2,"New York, NY",33,"Very Good","235 x 157mm, ix, 157 pp, 94 figs, index, gray cloth w/dust jacket",,0,254
1365,"The Space Telescope",1989,1,1,06/23/2008 0:00:00,$17.00,2,"Chicago, IL",158,"Fine","235 x 161 mm, ix, 276 pp, 72 figs, glossary, index, quarter black cloth, w/dust jacket","signature of Donald Goldsmith on half-title page",0,253
1366,"Scientific Instruments in Art and History",1967,1,1,06/23/2008 0:00:00,$145.00,2,"New York, NY",159,"Fine","285 x 230mm, 208 pp, color plates, gilt stamped white cloth w/dust jacket","First American edition, first published in France 1966, translated by R.E.W. Maddison and Francis R. Maddison",0,255
1367,"Seriengesetze der Linienspektren",1922,1,1,01/13/2008 0:00:00,$100.00,2,"Berlin, Germany",42,"Fine","233 x 155 mm, [4], 154 pp, brown cloth",,0,256
1368,"The End of the Certain World: The Life and Science of Max Born",2005,1,1,09/19/2008 0:00:00,$13.48,160,"New York, NY",88,"Fine","240x160 mmx, 374 pp, 16 b/w plates, references, notes, index, quarter bound black paper w/dust jacket",,0,257
1369,"Spectroscopy in Science and Industry",1933,1,1,07/06/2000 0:00:00,$30.00,4,"London, UK",161,"Very Good","7.5""x5"", vi, 94 pp, illus, 10 b/w plates, index, blue cloth","Part of ""Blackie's Technique Series""",0,258
1370,"Decade of Discovery in Astronomy and Astrophysics",1991,1,1,07/06/2000 0:00:00,$15.00,4,"Washington D.C.",162,"Fine","9"" x 6"",  xvi, 2), 181 pp, illus, 20 color plates, index, glossy wraps, paperback","Decadel Survey report of 1991",0,259
1371,"Toward Distant Suns",1979,1,,10/04/2000 0:00:00,$16.00,4,"Harrisburg, PA",111,"Very Good","24x19 mm, 256 pp, illus, index, w/dust jacket slighly chipped",,0,260
1372,"Life of Sir William Ramsey",1956,1,1,10/04/2000 0:00:00,$75.00,4,"London, UK",163,"Very Good","10"" x 7.75"", viii, 3308 pp, illus, 10 b/w plates, index, blue cloth",,0,261
1373,"Diffuse Matter in Interstellar Space",1968,1,1,10/04/2000 0:00:00,$20.00,4,"New York, NY",146,"Very Good","8.5"" x 5.5"", xiii, 262 pp, illus, index, yellow cloth","signature of Harvey Hensley on front free end paper and title page, some neat underlining in text",0,262
1374,"Science and Controversy: A Biography of Sir Norman Lockyer",1972,1,1,10/04/2000 0:00:00,$60.00,4,"Cambridge, MA",69,"Very Good","24 x 16 mm, vii, 331 pp, illus. index. brown cloth w/dust jacket",,0,263
1375,"Star Clusters",1930,1,1,05/02/2000 0:00:00,$60.00,4,"New York, NY",33,"Very Good","9"" x 6"", xi, 276 pp, bibliography, index, red cloth, spine faded","Harvard Observatory Monograph number 2",0,264
1376,"Life and Work of Sir Norman Lockyer",1928,1,1,05/02/2000 0:00:00,$175.00,4,"London, UK",82,"Good","9"" x 6.25"", xii, 424, (2 advertisments) pp, xvii b/w plates, index, dark red cloth","ex lib Phillips Academy",0,265
1377,"Scientific Memoirs",1878,1,1,05/02/2000 0:00:00,$75.00,4,"New York, NY",27,"Good","9"" x 6.25"", 473 pp, 5 pp advertisments, red cloth","ex lib La Rorte Public School, both free end pages removed",0,266
1378,"Sweeper of the Sky: Life of Maria Mitchell",1949,1,1,05/02/2000 0:00:00,$75.00,4,"New York, NY",82,"Very Good","21 x 14 mm, xi, 253 pp, illus, index dark blue cloth, w/dust jacket","Presentation copy ""For Dorthea - with all best wishes now & always and many thanks for all your help, Helen Wright",0,267
1379,"Rise of the Wave Theory of Light",1989,,,06/19/2001 0:00:00,$25.00,2,"Chicago, IL",14,"Fine","9"" x 6"", xxiv, 473 pp, 25 appendices, reference list, naem index, subject index, paper covers","Also published in cloth",0,268
1380,"Le Stelle",1877,1,,01/22/2004 0:00:00,$375.00,6,"Milan, Italy",164,"Very Good","8.5"" x 5.75"", viii,425 pp, illus,8 plates, twentieth century dark blue cloth, Lithographed frontispiece with hand-coloring of stars + 8 lithographed plates, 2 folding start charts colored, one lithographed table, text wood cuts, some spotting to half-totle and three plates with minor dampstains",,0,269
1381,"Stellar Movement and the Structure of the Universe",1914,1,1,02/21/2006 0:00:00,$225.00,6,"London, UK",82,"Good","9""x6"",xii,266, (2) pp,4 Plates, 22 Figures,index, 2 pages of advertisments in back, orir blue cloth, binding starting to crack","Macmillan's Science Monograph Series",0,270
1382,"Radiative Transfer",1950,1,1,02/21/2006 0:00:00,$185.00,6,"Oxford, UK",93,"Very Good","9.5""x6.5"", xiv, 393 pp, 35 figures, 35 tables, subject index, definitions index, orig dark blue cloth, w/dust jacket corner clipped,","signed on front paste down by Henry W. Kendall, part of the International Series of Monographs of Physics.",0,271
1383,"The McDonald Telescope",1939,1,1,02/21/2006 0:00:00,$75.00,6,"Cleveland, OH",134,"Very Good","9"" X 6 1/4"", 55 pp, cardboard wraps w/dj","Commemorating the dedication and the formal opening of the McDonald Observatory of the University of Texas, May fifth, 1939",0,272
1384,"Lectures on the Chemistry of a Candle",1861,1,1,02/22/2004 0:00:00,$250.00,6,"London, UK",165,"Good","7""x4.5"", viii, 208, pp, 8 pages of advertisment for the publisher at back of book, binding coming loose, embossed red cloth,  cover show much dirt from handling",,0,273
1385,"Arithmetical Books",1847,1,1,01/03/2006 0:00:00,$450.00,2,"London, UL",166,"Good","8.5""X5"", xxviii, 124 pp. frontis, errata sheet, origial mauve clost, moder paper spaine label ; very rubbed, skillfully rebacked, new endleaves, blind-stamped owners mark",,0,274
1386,"The Geology of Mars",1976,1,1,01/03/2006 0:00:00,$60.00,2,"Princeton, NJ",34,"Fine","11.25""x8,75"", ix, 400 pp, illus, bibliography, index, cloth w/dust jacker",,0,275
1387,"Spectroscopic Studies",1904,,,01/03/2006 0:00:00,$25.00,2,,167,"Very Good","8.5""x5.5"", 14 pp, illus, self wraps","Offprint of a lecture to the Royal Institution of Great Britain, 22 January 1904",0,276
1388,"The Unsung Journalist and the Origin of the Telescope",1976,1,1,08/06/2004 0:00:00,$35.00,2,"Los Angeles, CA",168,"Very Good","222mmx144m, 19 pp, red wrappers","inscribed on front free end paper ""To Dante(?) Gnudi/With warm regards/and sincere/respects/Jake Zeitlin(?)/Aug 18, 1976/Los Angeles"". One of 530 copies printed for private distribution",0,277
1389,"Is Anyone Out There?",1992,1,1,12/23/1999 0:00:00,$15.00,170,"New York, NY",169,"Fine","9.5""x6.5"", xv, 272 pp,30 b/w plates, illus, bibliography, index, glossary, quarter bound black cloth w/ black paper boards, w/dust jacket","Inscribed on title page ""Best wishes!/Frank Drake"".",0,278
1390,"Sharing the Universe",1998,1,1,12/23/1999 0:00:00,$14.95,170,"Berkeley, CA",171,"Fine","9""x6"", ix, 206 pp, illus, index, glossy paper","inscribed  on half title ""Best wishes/Seth Shostak""",0,279
1391,"Societal Implications of the Detection of Extraterrestrial Civilizations",1994,,,12/23/1999 0:00:00,$15.00,170,"Mountain View, CA",170,"Fine","10.75""x8.4"", 145 pp, illus, references, paper bound",,0,280
1392,"Project Cyclops",1971,1,1,,$20.00,4,,31,"Fine","11""x8.4"", x, 243 pp, illus, paper back","A design study of a system for detecting extraterrestrial intelligent life",0,281
1393,"Micrometrical Measures of Gaseous Spectra",1886,,,01/19/1999 0:00:00,$200.00,4,"Edinburgh, Scotland",172,"Very Good","11.25""x9"", 45 pp, 29 double page plates, 2 large folding color plates, gilt illiustrated green cloth over beveled boards, rear board scuffed with small areas of discoloration","reprinted from the Transactions of the Royal Society of Edinburgh, vol xxxii, part III.",0,282
1394,"Spectrum Analysis",1872,1,1,,$135.00,2,"London, UK",51,"Good","8.75""x5.75"", xxvi, 662 pp, color frontis, 12 plates (6 folding , 3 lithgraphic, 4 chromo-lithographic_223 figs, bibliog, foxed, contemporary full gilt-stamped tan calf, raised bands, black leather spine label, gilt spine, all eges marbled, marbled end-leaves, out hinge splitting, lieater scuffed","prize label on front paste down from ""Owens College, Manchester, Session 1871.2, Natural Philosophy - Pysics Class, To Thomas Tlater(?) Tait, This book was adjudged as the Second prize by, Balfour Stewart"". First English Edition, translated from the second German edition by jane and Caroline Lassell.",0,283
1396,"Empire of the Stars",2005,1,1,10/26/2008 0:00:00,$9.98,152,"Boston, MA",62,"Fine","9.75""x6.25"", xx,365 pp, 8 pages of plates, bibliog, index, glossary, black clost w/dust jacket","The dispute between Chandrasekhar and Eddington",0,284
1397,"Victorian Telescope Makers",1997,1,1,10/26/2008 0:00:00,$6.98,152,"Bristol, UK",173,"Fine","9.5""x6.5"",xiii,279 pp, illus, gray blue cloth, w/dust jacket","The lives and letters of Thomas and Howard Grubb",0,285
1398,"The Newtonian Revolution",1987,1,1,10/26/2008 0:00:00,$2.98,152,"Norwalk, CT",174,"Fine","10.75""x8.25"", 42 pp, paper, glued binding",,0,286
1399,"Edward Teller",2004,1,1,10/26/2008 0:00:00,$12.48,152,"London, UK",175,"Fine","9.5""x6.5"", xxv,467 pp, illus, 8 pages of plates, bibliog, index, gray paper boards, w/dust jacket",,0,287
1400,"Doctor Wood",1941,1,1,10/26/2008 0:00:00,$3.98,152,"New York, NY",176,"Very Good","8.75""x6"", xiv, 335 pp, 15 plate, bibliog of Wood,orig black cloth w/dust jacket","sub-titled; Modern Wizard of the Laboratory, A Biography of Robert W. Wood. Wood did spectroscopy and early experiments with liquid mercury mirrors.",0,288
1401,"Doctor Wood",1941,1,1,07/19/2003 0:00:00,$0.00,,"New York, NY",176,"Very Good","8.75""x6"", xiv, 335 pp, 15 plate, bibliog of Wood,orig black cloth, spine faded, missing dust jacket","sub-titled; Modern Wizard of the Laboratory, A Biography of Robert W. Wood. Wood did spectroscopy and early experiments with liquid mercury mirrors.  My father's (James A. Fowler, III) copy given to him by his grandfather (James A. Fowler),  inscribed on front paste-down ""To J Fowler from J Fowler""",0,289
1402,"The Legacy of George Ellery Hale",1972,1,1,10/26/2008 0:00:00,$10.00,152,"Cambridge, MA",118,"Fine","11""x9"", vii,293 pp, illus, index, blue cloth, w/dust jacket","sub-titled Evolution of Astronomy and Scientific Institutions in Pictures and Documents. Ownership stamp of ""Dr. Ronald E. Wyllys"" on top and botton edges",0,290
1403,"Entering Space",1999,1,1,,$0.00,,"New York, NY",177,"Fine","9.25""x6.25"",xiv, 305 pp, iilus, 16 pages of plates, bibliog, index, quarter bound black with red paper, w./dust jacket",,0,291
1404,"Islands in the Sky",1996,1,1,,$0.00,,"New York, NY",106,"Fine","9.25""x6"", vi,266 pp, references, illus, glossy paper wraps",,0,292
1405,"Adaptive Optic for Astronomical Telescopes",1998,1,1,07/06/2000 0:00:00,$75.00,4,"New York, NY",93,"Fine","10.25""x9.25"", x, 438 pp, illus, bibliog, index, black cloth, front cover edge scuffed,",,0,293
1406,"Images of Mars",1980,1,,10/04/2000 0:00:00,$10.00,4,"Washington, DC",31,"Very Good","11""x8.5"", 32 pp, illus, 31 b/w photos, glossy wraps, cover rubbed and slightly soiled","NASA SP-444",0,294
1407,"Astronomical Spectroscopy",1961,1,1,10/19/1999 0:00:00,$30.00,4,"London, UK",178,"Very Good","8""x5.5"", 256 pp, 2 plates frontis, 55 illus, 6 appendices, bibliography, glossary, table of elements, index, blue clost w/dust jacket","number two in the series, A Survey of Astronomy,",0,295
1408,"My Daughter Beatrice",1986,1,1,,$1.00,,"New York, NY",179,"Very Good","8.5""x5.5"", xix119 pp, illus w/ 10 b/w plates, printed paper covers","Beatrice Tinsley was an important figure in the spectral systhesis of galaxies.",0,296
1409,"Spectroscopic Notes",1880,,,,$0.00,,,180,"Very Good","9""x5.75"", 12 pp, paper covers","3 articles reprinted from the American Journal of Science: Spectroscopic Notes, Amer J. Sci,vol. XXVI, Nov 1883, pp 333-336: Spectroscopis Notes 1879-1880, Amer J Sci, vol XX Nov 1880, pp 353-358; Spectrum of Brorsen's Comet, Amer J Sci, vol. XVII, Mary 1879,  library stamp of R.A.S, laid in with a letter from T.J.J. See to George Ritchy on the orbits of 70 Ophiuchis and gamma Virginis. Dtd. July 11 1896",0,297
1410,"Theoretical Concepts in Physics",1984,1,1,,$49.50,,"Cambridge, UK",54,"Fine","9.5""x6"", xiii,366 pp. illus, biblio, orig close, missing dust jacket, library stamp of James R. Fowler",,0,298
1411,"Atlas of Galactic Neutral Hydrogen",1997,1,1,,$0.00,54,"Cambridge, UK",54,"Fine","12""x8.5"", x, 235 pp, gloosy wraps, w/CD rom included",,0,299
1412,"Molecular Spectroscopy",1975,1,1,,$0.00,,"New York, NY",106,"Fine","9.25""x6.25"", x, 491 pp, appendix, biblio, index, orig red cloth, rubber stamp of RMH on edges","blind stand of Richard M. Hedges on front free endpaper.",0,300
1413,"Spherical Astronomy",1985,1,1,,$69.50,54,"Cambridge, UK",54,"Fine","9.25""x6"", xiv, 520 pp, appendices, biblio, index, glossy boards","blind stamp of James R. Fowler on title page",0,301
1415,"Data in Astronomy",1989,1,1,,$0.00,54,"Cambridge, UK",54,"Fine","10""x7"", xiii,198 pp,index, glossy wraps, spine slightly faded","blind library stamp of James R. Fowler on title page",0,302
1416,"Eddington: The Most Distinguished Astrophysicist of His Time",1983,1,1,,$0.00,54,"Cambridge, UK",54,"Very Good","9""x5.5"",64 pp, index, glossy cloth, spince slightly faded","Blind library stamp of James R. Fowler on title page",0,303
1417,"Mapping Mars",2002,1,,,$30.00,,"New York",89,"Fine","9.5""x6.5"", viii, 357 pp, notes, biblio, indexred cloth w/dust jacket","First US edition",0,304
1418,"Figures of Equilibrium of Celestial Bodies",1960,1,1,07/11/2007 0:00:00,$12.50,151,"Madison, WI",56,"Fine","9.5""x6.25"", vi, 135 pp, notes, index, gray cloth w/dust jacket (corner clipped)",,0,305
1419,"Source Book in Astronomy 1900-1950",1960,1,1,12/01/2008 0:00:00,$10.00,2,"Cambridge, MA",84,"Very Good","9.25""x6"", xv, 423 pp, photos, illus, biblie index, blue cloth w/dust jacket",,0,306
1420,"Theories of the Universe",1957,,,12/01/2008 0:00:00,$10.00,2,"Glencoe, IL",48,"Very Good","9.5""x6.25"", x, 437 pp, firs, biblio, index, gilt and blue stamped navy cloth, dust jacket","The Library of Scientific Thought",0,307
1421,"Recent Advances in Astronomy",1899,,,12/01/2008 0:00:00,$20.00,2,"Chicago, IL",181,"Very Good","7.5""x5.25"", vi, 242 pp, 12 figs, index, red cloth glit spine,","bookplate removed",0,308
1422,"Telescopes in Space",1970,,,12/01/2008 0:00:00,$25.00,2,"New York",182,"Fine","9.25""x6.5"", 256 pp, illus, index, blue cloth, dust jacket","a popular work, Americon edition",0,309
1423,"Cosmic Dust",1963,,,12/01/2008 0:00:00,$25.00,2,"London",183,"Very Good","9.25""x6.5"", viii, 167 pp, photos, figures, index, boards","bookplate of Clair Omar Musser, large red ownership signature on half title, title page and table of content.  First english edition. Laid in, pages from Science, v144, pp 1475-1478 containing a book review.",0,310
1424,"Chamberlin Observatory",1948,,,12/01/2008 0:00:00,$10.00,2,"Denver, CO",184,"Very Good","9""x6"", 16 pp, figs, pictorial wrappers","public brochure from the Chamberlin Observatory",0,311
1425,"Astronomy and Astrophysics:  a bibliographic guide",1970,1,1,01/21/2009 0:00:00,$53.41,185,"London",186,"Very Good","9 3.4 inches x 7 1/4 inches, xxiv, 584 pp,  red cloth with clipped green dust jacket","Puchased online through abebooks.com",0,312
1426,"How the Cold War Transformed Philosophy of Science",2005,1,,04/11/2009 0:00:00,$9.98,187,"New York",54,"Very Good","9 inches x 6 inches, xiv, 418 pages, paper bound","paper back version of the hardcover edition",0,313
1427,"Bibliography of Astronomers: Books and Panphlets in English",1989,1,1,04/18/2009 0:00:00,$0.00,189,"Benardston, Mass",188,"Fine","11 1/4 x 8 3/4 inches, 208 pp, grey gilt stamped cloth, no dust jacket issued","Vol 1 The Spirit of the Nineteenth Century, all published",0,314
1428,"The Formation of the American Scientific Community",1867,1,1,08/01/2009 0:00:00,$3.00,145,"Urbana, IL",190,"Very Good","9x6 inches, xiii, 264, (66 appendix) pp, green cloth, gilt stamped spine, with clipped dust jacket","signature of Gerald E Klanglar, 1977 on front free end paper.",0,315
1429,"Scientific Elite: Nobel Laureates in the United States",1977,1,1,08/01/2009 0:00:00,$3.00,145,"New York",48,"Very Good","9 1/4 x 6 1/4 inches, xv, 335 pp, brown cloth, gilt stamped spine, with clipped dust jacket","printing error on spine, gilt towards top edge is missing in a pattern that represents the bottom of the spine.",0,316
1430,"The Moon in Western Imagination",1999,1,1,10/09/2009 0:00:00,$2.98,152,"Tucson, AZ",76,"Very Good","9 1/4 x 6 1/4 inches, xiii, 265 pp, white cloth, black stamped spine, with dust jacket",,0,317
1431,"The Book Nobody Read",2004,1,1,10/09/2009 0:00:00,$7.98,152,"London, UK",191,"Very Good","8 x 5 1/2 inches, xii, (1),306, black cloth, stamped spline, with dust jacket","First UK edition",0,318
1432,"Big and Bright: A History of the McDonald Observatory",1986,1,1,10/09/2009 0:00:00,$4.98,152,"Austin",57,"Very Good","9 x 5 3/4 inches, xii, (1), 186, black cloth, gold stamped spine, with dust jacket.",,0,319
1433,"Archives of the Universe",2004,1,1,10/09/2009 0:00:00,$9.98,192,"New York",193,"Very Good","9 1/2 x 6 1/2 inches, xvii, 695 pp, quarter bound with blue cloth and black paper,gold stamped on spine, with dust jacket",,0,320
1434,"Seeing Stars: McDonald Observatory, Its Science and Astronomers",2002,2,3,10/10/2009 0:00:00,$3.00,150,"Austin, TX",194,"Very Good","10 x 7 inches, viii, 102 pp, paper","A children's book about McDonald Observatory. With author's signature and inscription on title page ""Michalla & Abigail, You're made of star stuff!""",0,321
1435,"Physics of Meteor Fligh in the Atmosphere",1958,1,,10/15/2009 0:00:00,$15.00,195,"New York",146,"Very Good","8""x5.25"", vii,174 pp, paper","Number 6 of Interscience Tracts on Physics and Astronomy",0,322
1437,"The Universe in a Mirror",2008,1,1,10/15/2009 0:00:00,$24.98,195,"Princeton, NJ",34,"Fine","9.25""x6.5"", xv, 287 pp, quarter bound with black cloth and gray marbled paper, sliver stamped spine, with dust jacket",,0,323
1438,"Stellar Atmospheres",1925,1,1,12/21/2009 0:00:00,$20.00,196,"Cambridge, MA",84,"Very Good","9""x6"", ix, 215 pp, red cloth, spines stamped in gold, spine faded","Harvard Observatory Monographs, number one, puchased though the International League of Antiquarian Booksellers. Note that the only other copy available at this time was from HistoryofScience.com for $275 in the same condition.  My price was SEK 140 (~$20) and the shipping was SEK 136.",0,324
1439,"Cosmic Imagery",2008,1,1,03/05/2010 0:00:00,$39.95,197,"New York",139,"Fine","9.5""x7.25"", xv, 608 pp, black cloth with gold stamped spine, with dust jacket","First American Edition",0,325
1440,"The History of Modern Astronomy and Astrophysics: A Selected, Annontated Bibliography",1982,1,1,03/09/2010 0:00:00,$280.00,2,"New York",198,"Very Good","8.75""x5.75"", xxvii, 434 pp, green cloth gilt-stamped spine title","Author inscription on front free end-paper ""To Paul Luther: With best wishes for appliying this book to your very worthy craft, Davis DeVorkin, 7/30/82""",0,326
1441,"Henry Norris Russell: Dean of American Astronomers",2000,1,1,03/09/2010 0:00:00,$20.00,2,"Princeton",34,"Fine","9.5""x6.5"", xix, 499 pp, maroon cloth, gilt-stamped spine title, with dust jacket",,0,327
1442,"Atoms, Stars, and Nebulae",1943,1,4,04/28/2010 0:00:00,$18.00,150,"Philadelphia",66,"Very Good","8.5"" x 5.75"", vi, 323 (3)pp,  150 figures, 16 tables, red cloth with worn gilt-stamped title, missing dust jacket, paste on 'A' at top of spine",,0,328
1443,"Meteor Astronomy",1954,1,1,05/01/2010 0:00:00,$60.00,151,"Oxford",93,"Very Good","9.5""x6.5"", xiv, 463 pp, blue cloth, gilt-stamped spine, missing dust jacket","ex lib General Motors Corporation Research Staff",0,329
1444,"Stellar Atmospheres",1970,1,1,05/01/2010 0:00:00,$70.00,152,"New York",40,"Very Good","9.5""x6.5"", xiv, 463 pp, red cloth, black printed title and spine, cover some dirt on cover from handling","hand drawn cartoon and signature of ""R. Bussard, GSFC, x-5851""",0,330
1445,"Conflict in the Cosmos: Fred Hoyle's Life in Science",2005,1,1,05/01/2010 0:00:00,$13.98,152,"Washington D.C.",199,"Fine","9.25""x6.25"", xvii, 401 pp, 8 pages of plates, index, bibliography,black cloth, red stamped spine, with dust jacket",,0,331
1446,"High Energy Astrophysics",1981,1,1,05/01/2010 0:00:00,$9.98,152,"Cambridge",54,"Very Good","9.25""x6.25"", x, 412 pp, black cloth, silver stamped spine, with dust jacket.",,0,332
1447,"A History of Scientific and Technical Periodicals",1976,1,1,05/01/2010 0:00:00,$40.00,152,"Metuchen, NJ",200,"Very Good","8.75""x5.75"", xvi, 336 pp, blue cloth, gilt stamped title and spine,","Inscribed on front free end paper, ""For Roy Mersky/A good friend./Dave Kronick""",0,333
1448,"Interstellar Chemistry",1984,1,1,05/01/2010 0:00:00,$80.00,152,"London",117,"Very Good","9.25""x6.25"", viii, 251 pp, laminated boards, spine faded",,0,334
1449,"Dynamic Nuclear Orientation",1963,1,,06/08/2010 0:00:00,$3.00,145,"New York",146,"Very Good","8.25 x 5.5"", viii,177 pp, yellow cloth, front hinge cracked, dirt stains and scuffs to the cover,","Wiley Interscience Tracts on Physics and Astronomy number 23, lname stamp of 'L.C. Northcliffe' on upper right corner of front free end paper as well as top, bottom, and fore edges",0,335
1450,"The Rainbow Bridge: Rainbows in Art, Myth, and Science",2001,1,,07/23/2010 0:00:00,$29.40,202,"University Park, PA",201,"Fine","11.25 x 8.75 in, xiii, 393 pp, purple cloth w/dust jacket",,0,336
1452,"Modern Astrophysics: A memorial to Otto Struve",1967,1,,08/20/2010 0:00:00,$0.00,,"New York",127,"Very Good","9.35 x 6.5 in, 360 pp, blue cloth, gold stamped lettering","Gift from Van Robinson 8/20/2010",0,337
1453,"The Alt-Az Initiative: Telescopes, Mirror, and Instrument Developments",2010,1,1,06/30/2010 0:00:00,$30.00,,"Santa Margarita, CA",203,"Fine","9.25 x 6,125 in, 524 pp, glossy paper","Purchased from Russ Genet at the SPIE Conference, San Diego, July 2010",0,338
1454,"Small Telescopes and Astronomical Research",2010,1,1,06/30/2010 0:00:00,$20.00,,"Santa Margarita, CA",203,"Fine","9 x 6 in, 332 pp, glossy paper","Purchased from Russ Genet at the SPIE Conference, San Diego, CA July 2010",0,339
1455,"A Grand and Bold Thing",2010,1,1,08/25/2010 0:00:00,$27.00,48,"New York",48,"Fine","9 5/8 x 6 1/4 in, 223 pp, quarter bound light blue cloth with dark blue spine, silver stamped lettering on spine, with dust jacket",,0,340
1456,"The Telescope: Its History, Technology, and Future",2007,1,,09/06/2010 0:00:00,$13.00,120,"Princeton, NJ",34,"Fine","9.5 x 6.5 "", 248 pp, 15 plates, quarter boundbrown paper with black cloth spine, w/dust jacket","First US edition, first published 2006 in Australia and New Zealand as 'Eye on the Sky' by Exisle Publishing Limited",0,341
1457,"Voyager",2010,1,1,09/06/2010 0:00:00,$29.95,204,"New York",159,"Fine","9.5 x 6.5"", xix, 444 pp, 13 b/w plate laid in, index, quarter boundwhite paper with black paper spine, w/ dust jacket",,0,342
1458,"The Fallen Sky: An Intimate History of Shooting Stars",2009,1,1,09/06/2010 0:00:00,$27.95,204,"New York",206,"Fine","9.5 x 6.5"", (3), 517 pp, index, notes, quarter brown paper with green paper spine, w/ dust jacket",,0,343
1459,"Supernova 1987A",1987,1,1,09/10/2010 0:00:00,$3.00,205,"Mesa, AZ",207,"Very Good","8,75 x 5.75"", ii, 211 pp, black cloth with white lettering",,0,344
1460,"Carl Sagan",2009,1,1,09/10/2010 0:00:00,$4.98,205,"Amherst, NY",208,"Very Good","9 x 6"", 180 pp, paper photographic cover",,0,345
1461,"Physics of Fully Ionized Gases",1956,,,09/10/2010 0:00:00,$4.98,205,"New York",146,"Very Good","8 x 5 3/8"", ix, 105 pp, paper covers","number 3 in Interscience Tracts on Physics and Astronomy. Signature of 'Don D. Reeder' on first page",0,346
1462,"The Geology of the Terrestrial Planets",1984,,,09/10/2010 0:00:00,$9.98,205,"Washington DC",31,"Very Good","11.5 x 9.25"", viii, 317 pp, green cloth with white letterk b","NASA SP-469",0,347
1463,"The Heavens On Earth",2010,1,1,10/13/2010 0:00:00,$75.96,128,"Durham",209,"Fine","9.5x6.5 inches, xii, 384 pp, blue cloth, mo dust jacket issuesd",,0,348
1464,"British Butterflies: A History in Books",2010,1,1,10/14/2010 0:00:00,$59.24,128,"London",210,"Fine","9.75x 7 in, 176 pp, gray cloth with gold stamped lettering on spine only, w/dust jacket",,0,349
1466,"Principles of Physical Cosmology",1993,1,1,12/08/2010 0:00:00,$18.48,192,"Princeton, NJ",34,"Fine","9.25x6.5 in, xviii, 718 pp, gray-blue cloth with gray stamped spine, w/dj in fine","Princeton Series in Physics",0,350
1467,"Interstellar Communication",1963,1,1,12/11/2010 0:00:00,$9.98,152,"New York",108,"Very Good","9.25x6.5 in, xii 320 pp, green cloth","printed ""Nather"" ( Ed Nather, Univ. of Texas as Austin?) in upper left corner of front paste down.,  handwritten index card found at rear end paper. This book is a collection of reprints and original contributions about Interstellar Comunications",0,351
